time,position,velocity
9.950000000000001,-0.8641861557778351,0.5038426018068192
10.0,-0.8379096329483984,0.5463775279640398
10.05,-0.8095186047169484,0.5875455241551838
10.100000000000001,-0.7790852805438708,0.6272457478444822
10.15,-0.7466884894071595,0.6653806091213088
10.200000000000001,-0.712413679802412,0.7018557707001828
10.25,-0.6763529197428385,0.7365801479207602
10.3,-0.6386048967592514,0.7694659087478436
10.350000000000001,-0.599274917900075,0.8004284737713739
10.4,-0.5584749097313411,0.8293865162064341
10.450000000000001,-0.5163163368000173,0.8562673209082287
10.5,-0.47286878049138514,0.8810328470797668
10.55,-0.4282373702013095,0.9036173695170937
10.600000000000001,-0.38253742503567084,0.9239546841844823
10.65,-0.3358851532574182,0.9419858670315412
10.700000000000001,-0.2883976522865639,0.9576592739932152
10.75,-0.2401929087001956,0.9709305409897822
10.8,-0.1913897982324626,0.9817625839268567
10.850000000000001,-0.14210808577458778,0.9901255986953869
10.9,-0.09246842537486233,0.9959970611716562
10.950000000000001,-0.04259236023864088,0.9993617272172837
11.0,0.007397677271646308,1.000211632679222
11.05,0.05737836563650811,0.9985460933897605
11.100000000000001,0.10722549417937932,0.9943717051665217
11.15,0.15681396306662632,0.9877023438124644
11.200000000000001,0.20601778330755183,0.9785591651158811
11.25,0.2547100767543842,0.9669706048504009
11.3,0.3027630761022895,0.9529723787749855
11.350000000000001,0.35004812488936,0.9366074826339337
11.4,0.3964356993100597,0.9179261844588013
11.450000000000001,0.441832923548355,0.8969707298927929
11.5,0.4861467394540562,0.8737824998180387
11.55,0.5292559034321751,0.8484177378225379
11.600000000000001,0.571044603007095,0.8209375312362164
11.65,0.6114024568225755,0.7914078111309251
11.700000000000001,0.6502245146417566,0.759899352320436
11.75,0.6874112573471485,0.7264877733604503
11.8,0.7228685969406434,0.691253536548589
11.850000000000001,0.7565078765435054,0.6542819479244009
11.9,0.7882458703963746,0.6156631572693598
11.950000000000001,0.8180047838592712,0.5754921581068602
12.0,0.8457122534115866,0.5338687877022258
12.05,0.8713013466520929,0.49089772706269985
12.100000000000001,0.8947105622989346,0.4466885009374544
12.15,0.9158838301896333,0.40135547781758574
12.200000000000001,0.9347705112810888,0.3550178699361105
12.25,0.9513253976495736,0.30779973326797605
12.3,0.9655087124907396,0.2598299675300473
12.350000000000001,0.9772872826954007,0.21123935918914807
12.4,0.9866483251731976,0.16211625053040096
12.450000000000001,0.9935662640085113,0.1125770896872046
12.5,0.9980151060754879,0.06275314930412829
12.55,0.9999760512879636,0.012774082208820703
12.600000000000001,0.9994374925994639,-0.037232078587977446
12.65,0.9963950160032041,-0.08713891989243921
12.700000000000001,0.9908514005320889,-0.1368216483276562
12.75,0.982816618258713,-0.18615709033362665
12.8,0.9723078342953602,-0.23502369216726926
12.850000000000001,0.9593494067940042,-0.28330151990241104
12.9,0.9439728869463089,-0.33087225942979237
12.950000000000001,0.9262170189836262,-0.3776192164570721
13.0,0.9061277401769998,-0.4234273165088165
13.05,0.8837581808371606,-0.46818310492651116
13.100000000000001,0.8591686643145309,-0.511774746868551
13.15,0.8324267069992229,-0.5540920273102438
13.200000000000001,0.8036070183210361,-0.5950263510438157
13.25,0.7727915007494628,-0.6344707426784008
13.3,0.740069249793681,-0.6723198466400517
13.350000000000001,0.7055328931933621,-0.7084741863614806
13.4,0.6692420314275619,-0.7428773282192312
13.450000000000001,0.6312807244670926,-0.7754436295445588
13.5,0.5917454285646392,-0.8060817280640988
13.55,0.5507351909108923,-0.8347070819116125
13.600000000000001,0.5083516496345573,-0.8612419696279783
13.65,0.46469903380235095,-0.8856154901611961
13.700000000000001,0.4198841634189959,-0.9077635628663894
13.75,0.37401644942723233,-0.9276289275057991
13.8,0.32720789370780445,-0.9451611442487898
13.850000000000001,0.2795730890794725,-0.9603165936718454
13.9,0.23122921929900736,-0.9730584767585706
13.950000000000001,0.18229605906118618,-0.9833568148996925
14.0,0.13289597399880315,-0.9911884498930574
14.05,0.08315392068265715,-0.9965370439436341
14.100000000000001,0.03319744662156254,-0.9993930796635108
14.15,-0.016843309737655243,-0.9997538600718975
14.200000000000001,-0.06683561901016499,-0.9976235085951253
14.25,-0.1166441608731178,-0.9930129690666455
14.3,-0.166137208699836,-0.9859398652368049
14.350000000000001,-0.21523115356304207,-0.9764233889825167
14.4,-0.2638038334153247,-0.9644824998480267
14.450000000000001,-0.31172419575261323,-0.9501418409068721
14.5,-0.35886530568495495,-0.9334321539447226
14.55,-0.40510434593652883,-0.914390279459375
14.600000000000001,-0.45032261684563335,-0.8930591566607582
14.65,-0.4944055363646924,-0.8694878234709312
14.700000000000001,-0.537242640060259,-0.8437314165240808
14.75,-0.5787275811130048,-0.8158511711665267
14.8,-0.6187581303177327,-0.7859144214567153
14.850000000000001,-0.6572361760833655,-0.7539946001652258
14.9,-0.6940677244329513,-0.7201712387747674
14.950000000000001,-0.7291628990036668,-0.6845299674801758
15.0,-0.7624359410468086,-0.6471625151884219
15.05,-0.7938052094278026,-0.608166709518601
15.100000000000001,-0.8231931806261964,-0.5676464768019425
15.15,-0.8505264487356627,-0.5257118420818058
15.200000000000001,-0.8757357254640014,-0.4824789291136762
15.25,-0.8987558401331338,-0.43806996036517454
15.3,-0.9195349069498965,-0.39259741923586533
15.350000000000001,-0.9380434133988984,-0.3461371324327643
15.4,-0.9542269239140049,-0.29880819013690313
15.450000000000001,-0.968035836246278,-0.2507335049616948
15.5,-0.9794278986279192,-0.2020359188788958
15.55,-0.9883682097722729,-0.15283820321859348
15.600000000000001,-0.9948292188738234,-0.10326305866921703
15.65,-0.9987907256081965,-0.053433115277533305
15.700000000000001,-1.00023988013216,-0.003470932448640718
15.75,-0.9991711830836224,0.04650100105401794
15.8,-0.9955864855816334,0.09636026710866974
15.850000000000001,-0.9894949892263841,0.14598451823519965
15.9,-0.9809132460992073,0.19525147759515493
15.950000000000001,-0.9698651587625758,0.244038938991751
16.0,-0.9563819802601056,0.29222476686985976
16.05,-0.9405023141165517,0.339686896316022
16.1,-0.9222721143378119,0.3863033330584369
16.150000000000002,-0.9017446854109249,0.4319521534669676
16.2,-0.8789806823040723,0.4765115045531373
16.25,-0.8540481061870637,0.5198596117638716
16.3,-0.8270012097245434,0.5619094308337423
16.35,-0.7978927454711786,0.6025754743607961
16.400000000000002,-0.7667953592175221,0.641745877793167
16.45,-0.7337857470887833,0.6793147882331466
16.5,-0.6989446555448194,0.7151823644371942
16.55,-0.6623568813801495,0.7492547768159209
16.6,-0.6241112717239445,0.7814442074341006
16.650000000000002,-0.5843007240400306,0.811668850010667
16.7,-0.5430221861268911,0.839852909918712
16.75,-0.5003766561176555,0.8659266041854929
16.8,-0.4564691824801165,0.8898261614924213
16.85,-0.4114088640167185,0.9114938221750706
16.900000000000002,-0.365308849864561,0.9308778382231742
16.95,-0.31828633949540097,0.9479324732806242
17.0,-0.2704625827156404,0.962618002645476
17.05,-0.22196287966634576,0.9749007132699419
17.1,-0.1729165808232349,0.9847529037603946
17.150000000000002,-0.12345708699668023,0.9921528843773667
17.2,-0.07370823535846559,0.9970884895898542
17.25,-0.023758814138497036,0.9995578419053385
17.3,0.026260521399755737,0.9995479136475647
17.35,0.07621711308888227,0.997051177833293
17.400000000000002,0.12598079329954148,0.9920670523078507
17.45,0.17542388494045813,0.9846018997451327
17.5,0.22442120145843647,0.9746690276475986
17.55,0.2728500468383395,0.9622886883462769
17.6,0.32059021560310325,0.9474880790007624
17.650000000000002,0.36752399281373255,0.9303013415992168
17.7,0.41353615406929867,0.9107695629583703
17.75,0.45851396550695134,0.8889407747235156
17.8,0.5023471838019005,0.8648699533685165
17.85,0.5449280561674275,0.8386190201958021
17.900000000000002,0.5861513203548839,0.810256841336369
17.95,0.6259142046536873,0.7798592277497824
18.0,0.6641164278913331,0.7475089352241682
18.05,0.7006601994333771,0.7132956643762252
18.1,0.7354502191834476,0.6773160606512175
18.150000000000002,0.768393677583242,0.6396737143229759
18.2,0.7994120410353086,0.6004661951366435
18.25,0.8284583949908327,0.5597582917353965
18.3,0.8554523557022777,0.5176521851750568
18.35,0.8803169556422175,0.47425546820423203
18.400000000000002,0.9029823436389468,0.4296774348025523
18.45,0.9233857848764799,0.3840290801806737
18.5,0.9414716608945568,0.33742310078026516
18.55,0.9571914695886337,0.28997389427402803
18.6,0.9705038252098893,0.24179755956568272
18.650000000000002,0.9813744583652239,0.1930118967899726
18.7,0.9897762160172576,0.1437364073126673
18.75,0.9956890614843339,0.09409229373054806
18.8,0.9991000744405147,0.044202459871429456
18.85,1.0000034509155844,-0.005808489205854861
18.900000000000002,0.9984005032950479,-0.05581424721144823
18.95,0.9942996603201315,-0.10568680662446861
19.0,0.987716467087782,-0.155296458693021
19.05,0.9786735850506676,-0.2045117934341778
19.1,0.9672007920171775,-0.25319969963399247
19.150000000000002,0.9533336992976749,-0.30123179960564384
19.200000000000003,0.9371009989446428,-0.34852818663383733
19.25,0.9185382860391285,-0.3949706670425409
19.3,0.8976884529984687,-0.4404333579457337
19.35,0.8745998598673894,-0.48479524944617225
19.400000000000002,0.8493263343180015,-0.5279402046354047
19.450000000000003,0.8219271716498004,-0.5697569595937664
19.5,0.79246713478967,-0.610139123390378
19.55,0.7610164542918727,-0.6489851780831561
19.6,0.7276508283380627,-0.6861984787187969
19.650000000000002,0.6924514227372778,-0.7216872533327865
19.700000000000003,0.6555048709259412,-0.7553646029493992
19.75,0.6169032739678643,-0.787148501581695
19.8,0.5767442005542356,-0.8169617962315279
19.85,0.5351306870036373,-0.8447322068895331
19.900000000000002,0.4921712372620344,-0.8703923265351357
19.950000000000003,0.44797982290277716,-0.8938796211365484
20.0,0.40267588312660507,-0.9151364296507706
20.05,0.35638432476163273,-0.9341099640235936
20.1,0.3092351724450292,-0.9507524805016799
20.150000000000002,0.26132082758496417,-0.9650393973041864
20.200000000000003,0.21274315505977648,-0.9769395306806777
20.25,0.16363061935860324,-0.9864136744583479
20.3,0.1141107406691935,-0.993429925641337
20.35,0.06431009487792899,-0.9979636844107276
20.400000000000002,0.014354313569810762,-0.9999976541245473
20.450000000000003,-0.03563191597153825,-0.9995218413177688
20.5,-0.08552485076386862,-0.996533555702309
20.55,-0.13520169212631938,-0.9910374101670285
20.6,-0.18454058567939668,-0.9830453207777334
20.650000000000002,-0.23342062134498742,-0.9725765067771739
20.700000000000003,-0.28172183334635637,-0.9596574905850447
20.75,-0.3293252002081425,-0.9443220977979861
20.8,-0.3761126447563725,-0.9266114571895796
20.85,-0.42196703411844017,-0.9065740007103543
20.900000000000002,-0.46677217972312046,-0.884265463487783
20.950000000000003,-0.5104128373005663,-0.8597488838262827
21.0,-0.5527747068823046,-0.8330946032072168
21.05,-0.5937444328012493,-0.8043802662888879
21.1,-0.6332121933414883,-0.7736889667509835
21.150000000000002,-0.6711124495147016,-0.7410763938268231
21.200000000000003,-0.7073549466104342,-0.706615296608236
21.25,-0.7418391184507253,-0.6703925705567867
21.3,-0.7744709093746255,-0.6324983610047548
21.35,-0.8051627742381817,-0.5930260631551509
21.400000000000002,-0.8338336784144471,-0.5520723220817062
21.450000000000003,-0.8604090977934788,-0.5097370327288747
21.5,-0.8848210187823362,-0.4661233399118373
21.55,-0.9070079383050872,-0.42133763831648796
21.6,-0.9269148638027987,-0.3754895724994536
21.650000000000002,-0.9444933132335431,-0.32869203688808096
21.700000000000003,-0.9597013150723965,-0.2810611757804399
21.75,-0.9725034083114382,-0.23271638334532696
21.8,-0.9828706424597538,-0.1837803036222514
21.85,-0.99078057754343,-0.13437883052145583
21.900000000000002,-0.996217284105558,-0.084641107823903
21.950000000000003,-0.9991713432062335,-0.03469952918127828
22.0,-0.9996398464225555,0.015310261884006193
22.05,-0.9976274829771851,0.06526049901399267
22.1,-0.9931448065128933,0.11506577118018851
22.150000000000002,-0.9861974336542373,0.16459723072432525
22.200000000000003,-0.9767963821577608,0.21372228626616754
22.25,-0.9649591856648051,0.26231179506529956
22.3,-0.9507098937015058,0.31024006302113916
22.35,-0.9340790716787973,0.3573848446729167
22.400000000000002,-0.9151038008924101,0.4036273431996893
22.450000000000003,-0.8938276785228707,0.4488522104203372
22.5,-0.870300817635505,0.49294754679356056
22.55,-0.8445798471804296,0.5358049014178923
22.6,-0.8167279119925629,0.5773192720316784
22.650000000000002,-0.7868146727916183,0.617389105013092
22.700000000000003,-0.7549163061821063,0.6559162953801286
22.75,-0.7211155046533357,0.6928061867906048
